date,0,1,2,3,4,5,OT
2020-07-17 01:40:00,2.748,0.965,0.595,3.895,1.167,1.254,2.748
2020-07-17 01:50:00,2.737,0.962,0.596,3.794,1.177,1.31,2.737
2020-07-17 02:00:00,2.737,0.96,0.598,3.797,1.179,1.293,2.737
2020-07-17 02:10:00,2.738,0.959,0.598,3.797,1.186,1.216,2.738
2020-07-17 02:20:00,2.728,0.956,0.6,3.802,1.184,1.221,2.728
2020-07-17 02:30:00,2.744,0.957,0.598,3.849,1.184,1.233,2.744
2020-07-17 02:40:00,2.798,0.954,0.594,3.922,1.185,1.168,2.798
2020-07-17 02:50:00,2.808,0.957,0.595,4.056,1.141,1.158,2.808
2020-07-17 03:00:00,2.796,0.958,0.596,3.927,1.131,1.177,2.796
2020-07-17 03:10:00,2.806,0.958,0.613,3.905,1.13,1.161,2.806
2020-07-17 03:20:00,2.8,0.958,0.592,3.911,1.13,1.122,2.8
2020-07-17 03:30:00,2.789,0.971,0.592,3.918,1.132,1.124,2.789
2020-07-17 03:40:00,2.805,1.045,0.591,3.911,1.254,1.081,2.805
2020-07-17 03:50:00,2.625,1.066,0.591,3.91,1.27,1.083,2.625
2020-07-17 04:00:00,1.617,0.999,0.591,3.913,1.265,1.109,1.617
2020-07-17 04:10:00,1.575,0.996,0.591,3.914,1.258,1.103,1.575
2020-07-17 04:20:00,1.609,0.997,0.591,3.919,1.266,1.146,1.609
2020-07-17 04:30:00,1.604,0.915,0.592,4.062,1.266,1.167,1.604
2020-07-17 04:40:00,1.597,0.872,0.592,4.071,1.266,1.164,1.597
2020-07-17 04:50:00,1.654,0.871,0.591,4.067,1.278,1.152,1.654
2020-07-17 05:00:00,1.587,0.84,0.594,4.066,1.264,1.163,1.587
2020-07-17 05:10:00,1.532,0.742,0.607,4.063,1.263,1.165,1.532
2020-07-17 05:20:00,1.618,0.741,0.608,4.062,1.256,1.174,1.618
2020-07-17 05:30:00,1.577,0.743,0.613,4.051,1.227,1.215,1.577
2020-07-17 05:40:00,1.554,0.743,0.614,4.05,1.258,1.222,1.554
2020-07-17 05:50:00,1.587,0.743,0.616,4.042,1.258,1.235,1.587
2020-07-17 06:00:00,1.611,0.752,0.614,4.041,1.26,1.248,1.611
2020-07-17 06:10:00,1.608,0.756,0.615,4.04,1.259,1.242,1.608
2020-07-17 06:20:00,1.599,0.756,0.616,4.07,1.258,1.259,1.599
2020-07-17 06:30:00,1.602,0.755,0.606,4.115,1.254,1.235,1.602
2020-07-17 06:40:00,1.614,0.755,0.59,4.081,1.251,1.262,1.614
2020-07-17 06:50:00,1.653,0.76,0.592,4.261,1.234,1.209,1.653
2020-07-17 07:00:00,1.756,0.815,0.589,4.357,1.227,1.103,1.756
2020-07-17 07:10:00,1.724,0.904,0.586,4.261,1.226,0.996,1.724
2020-07-17 07:20:00,1.705,0.91,0.588,4.022,1.229,0.984,1.705
2020-07-17 07:30:00,1.728,0.908,0.588,4.001,1.226,0.983,1.728
2020-07-17 07:40:00,1.718,0.905,0.588,3.944,1.245,1.014,1.718
2020-07-17 07:50:00,1.72,0.906,0.588,3.929,1.227,1.008,1.72
2020-07-17 08:00:00,1.732,0.917,0.587,3.896,1.226,0.978,1.732
2020-07-17 08:10:00,1.715,0.915,0.587,3.841,1.229,0.992,1.715
2020-07-17 08:20:00,1.747,0.914,0.586,3.808,1.228,1.002,1.747
2020-07-17 08:30:00,2.006,0.903,0.587,3.814,1.226,1.011,2.006
2020-07-17 08:40:00,2.002,0.915,0.586,3.799,1.225,1.043,2.002
2020-07-17 08:50:00,2.038,0.901,0.586,3.792,1.224,1.013,2.038
2020-07-17 09:00:00,2.008,1.046,0.708,3.876,1.22,1.023,2.008
2020-07-17 09:10:00,1.997,1.047,0.711,3.948,1.22,1.083,1.997
2020-07-17 09:20:00,2.006,1.222,0.706,3.947,1.221,1.035,2.006
2020-07-17 09:30:00,2.017,1.301,0.703,3.962,1.135,0.984,2.017
2020-07-17 09:40:00,2.004,1.297,0.703,3.951,1.096,1.025,2.004
2020-07-17 09:50:00,2.019,1.292,0.7,3.932,1.096,0.963,2.019
2020-07-17 10:00:00,2.098,1.27,0.698,3.935,1.093,0.943,2.098
2020-07-17 10:10:00,2.104,1.165,0.699,3.934,1.096,0.995,2.104
2020-07-17 10:20:00,2.108,1.147,0.7,3.933,1.097,0.975,2.108
2020-07-17 10:30:00,2.12,1.116,0.701,3.933,1.098,0.961,2.12
2020-07-17 10:40:00,2.133,1.11,0.702,3.937,1.099,0.92,2.133
2020-07-17 10:50:00,2.128,1.105,0.703,4.043,1.097,0.903,2.128
2020-07-17 11:00:00,2.041,1.056,0.702,4.089,1.097,0.925,2.041
2020-07-17 11:10:00,1.74,1.054,0.708,4.082,1.1,0.925,1.74
2020-07-17 11:20:00,1.843,1.054,0.703,4.083,1.095,0.848,1.843
2020-07-17 11:30:00,1.821,1.053,0.704,4.085,1.098,0.838,1.821
2020-07-17 11:40:00,1.817,1.035,0.701,4.069,1.097,0.843,1.817
2020-07-17 11:50:00,1.811,1.023,0.701,4.055,1.098,0.861,1.811
2020-07-17 12:00:00,1.841,0.935,0.701,3.985,1.097,0.859,1.841
2020-07-17 12:10:00,1.902,0.893,0.7,3.802,1.098,0.825,1.902
2020-07-17 12:20:00,1.951,0.917,0.699,3.54,1.099,0.838,1.951
2020-07-17 12:30:00,1.879,0.887,0.7,3.235,1.102,0.824,1.879
2020-07-17 12:40:00,1.863,0.882,0.701,2.934,1.101,0.829,1.863
2020-07-17 12:50:00,1.84,0.957,0.699,2.659,1.102,0.825,1.84
2020-07-17 13:00:00,1.876,1.01,0.698,2.365,1.1,0.86,1.876
2020-07-17 13:10:00,1.918,1.017,0.699,2.119,1.103,0.885,1.918
2020-07-17 13:20:00,1.915,1.015,0.699,1.385,1.1,0.786,1.915
2020-07-17 13:30:00,1.911,1.015,0.697,0.745,1.103,0.792,1.911
2020-07-17 13:40:00,1.9,1.007,0.696,0.744,1.099,0.798,1.9
2020-07-17 13:50:00,1.902,0.886,0.698,0.743,1.097,0.786,1.902
2020-07-17 14:00:00,1.879,0.887,0.697,0.743,1.097,0.793,1.879
2020-07-17 14:10:00,1.835,0.887,0.698,0.735,1.094,0.798,1.835
2020-07-17 14:20:00,1.835,0.885,0.701,0.727,1.098,0.79,1.835
2020-07-17 14:30:00,1.837,0.884,0.694,0.739,1.097,0.791,1.837
2020-07-17 14:40:00,1.841,0.885,0.704,0.738,1.094,0.793,1.841
2020-07-17 14:50:00,1.845,0.885,0.701,0.737,1.095,0.784,1.845
2020-07-17 15:00:00,1.843,0.848,0.702,0.652,1.094,0.788,1.843
2020-07-17 15:10:00,1.836,0.803,0.698,0.622,1.093,0.804,1.836
2020-07-17 15:20:00,1.737,0.799,0.698,0.622,1.094,0.809,1.737
2020-07-17 15:30:00,1.761,0.795,0.776,0.62,1.083,0.784,1.761
2020-07-17 15:40:00,1.775,0.795,0.868,0.62,1.094,0.809,1.775
2020-07-17 15:50:00,1.801,0.801,0.888,0.618,1.094,0.837,1.801
2020-07-17 16:00:00,1.783,0.797,0.957,0.617,1.097,0.863,1.783
2020-07-17 16:10:00,1.79,0.812,0.944,0.616,1.097,0.91,1.79
2020-07-17 16:20:00,1.793,0.921,0.943,0.617,1.094,0.895,1.793
2020-07-17 16:30:00,1.799,0.921,0.895,0.616,1.093,1.0,1.799
2020-07-17 16:40:00,1.793,0.86,0.884,0.618,1.094,0.995,1.793
2020-07-17 16:50:00,1.801,0.796,0.883,0.619,1.086,0.992,1.801
2020-07-17 17:00:00,1.8,0.708,0.88,0.617,1.095,0.982,1.8
2020-07-17 17:10:00,1.802,0.667,0.88,0.618,1.093,0.981,1.802
2020-07-17 17:20:00,1.784,0.665,0.871,0.618,1.096,0.982,1.784
2020-07-17 17:30:00,1.686,0.665,0.867,0.617,1.097,1.01,1.686
2020-07-17 17:40:00,1.692,0.672,0.873,0.635,1.095,0.996,1.692
2020-07-17 17:50:00,1.698,0.671,0.833,0.768,1.099,0.909,1.698
2020-07-17 18:00:00,1.698,0.673,0.827,0.75,1.093,0.813,1.698
2020-07-17 18:10:00,1.702,0.675,0.712,0.744,1.097,0.808,1.702
2020-07-17 18:20:00,1.69,0.676,0.759,0.743,1.093,0.839,1.69
2020-07-17 18:30:00,1.678,0.675,0.869,0.742,1.096,0.864,1.678
2020-07-17 18:40:00,1.666,0.675,0.898,0.634,1.095,0.878,1.666
2020-07-17 18:50:00,1.673,0.674,0.843,0.59,1.094,0.894,1.673
2020-07-17 19:00:00,1.673,0.675,0.829,0.739,1.093,0.896,1.673
2020-07-17 19:10:00,1.67,0.675,0.814,0.997,1.097,0.894,1.67
2020-07-17 19:20:00,1.619,0.676,0.775,0.996,1.245,0.9,1.619
2020-07-17 19:30:00,1.67,0.675,1.681,0.997,1.239,0.893,1.67
2020-07-17 19:40:00,1.675,0.674,1.996,1.006,1.232,0.897,1.675
2020-07-17 19:50:00,1.675,0.673,0.763,1.102,1.232,0.904,1.675
2020-07-17 20:00:00,1.67,0.672,0.742,1.271,1.227,0.899,1.67
2020-07-17 20:10:00,1.642,0.673,0.748,1.021,1.228,0.916,1.642
2020-07-17 20:20:00,1.599,0.673,0.753,0.882,1.226,0.911,1.599
2020-07-17 20:30:00,1.432,0.672,0.75,0.884,1.235,0.917,1.432
2020-07-17 20:40:00,1.486,0.785,0.749,0.827,1.234,0.91,1.486
2020-07-17 20:50:00,1.5,0.929,0.75,0.701,1.231,0.912,1.5
2020-07-17 21:00:00,1.51,0.908,0.78,0.698,1.234,0.912,1.51
2020-07-17 21:10:00,1.505,0.906,1.948,0.697,1.23,0.96,1.505
2020-07-17 21:20:00,1.506,0.905,0.756,0.697,1.226,0.997,1.506
2020-07-17 21:30:00,1.507,0.906,0.757,0.7,1.228,0.979,1.507
2020-07-17 21:40:00,1.5,0.905,0.758,0.703,1.23,0.979,1.5
2020-07-17 21:50:00,1.502,0.905,0.754,0.703,1.23,0.981,1.502
2020-07-17 22:00:00,1.628,1.026,0.751,0.704,1.24,0.975,1.628
2020-07-17 22:10:00,1.557,1.031,0.753,0.703,1.224,0.983,1.557
2020-07-17 22:20:00,1.548,1.027,0.756,0.844,1.227,0.975,1.548
2020-07-17 22:30:00,1.531,1.025,0.754,0.847,1.231,0.976,1.531
2020-07-17 22:40:00,1.509,0.992,0.759,0.669,1.291,0.977,1.509
2020-07-17 22:50:00,1.504,0.895,0.761,0.615,1.309,0.973,1.504
2020-07-17 23:00:00,1.515,0.894,0.759,0.629,1.307,0.979,1.515
2020-07-17 23:10:00,1.529,0.894,0.759,0.761,1.305,0.974,1.529
2020-07-17 23:20:00,1.503,0.893,0.76,0.842,1.301,0.972,1.503
2020-07-17 23:30:00,1.503,0.892,0.759,0.836,1.299,0.973,1.503
2020-07-17 23:40:00,2.412,0.892,0.759,0.839,1.286,0.973,2.412
2020-07-17 23:50:00,2.351,0.891,0.758,0.834,0.973,0.976,2.351
2020-07-18 00:00:00,1.495,0.89,0.758,0.835,0.996,0.969,1.495
2020-07-18 00:10:00,1.439,0.889,0.756,0.836,1.001,0.974,1.439
2020-07-18 00:20:00,1.428,0.89,0.757,0.836,1.002,0.97,1.428
2020-07-18 00:30:00,1.426,0.89,0.758,0.834,1.003,0.968,1.426
2020-07-18 00:40:00,1.462,0.891,0.759,0.836,0.973,0.976,1.462
2020-07-18 00:50:00,1.657,0.888,0.758,0.831,0.937,0.969,1.657
2020-07-18 01:00:00,1.543,0.885,0.755,0.83,0.936,0.968,1.543
2020-07-18 01:10:00,1.586,0.905,0.746,0.833,0.936,0.97,1.586
2020-07-18 01:20:00,1.339,1.013,0.756,0.832,0.936,0.964,1.339
2020-07-18 01:30:00,1.514,1.013,0.755,0.83,0.935,0.91,1.514
2020-07-18 01:40:00,1.616,1.012,0.753,0.831,0.815,0.892,1.616
2020-07-18 01:50:00,1.516,1.012,0.754,0.831,0.812,0.892,1.516
2020-07-18 02:00:00,1.529,1.013,0.752,0.828,0.798,0.836,1.529
2020-07-18 02:10:00,1.447,0.903,0.754,0.799,0.795,0.827,1.447
2020-07-18 02:20:00,1.513,0.866,0.754,0.711,0.795,0.834,1.513
2020-07-18 02:30:00,1.434,0.801,0.754,0.711,0.794,0.827,1.434
2020-07-18 02:40:00,1.457,0.805,0.752,0.711,0.795,0.831,1.457
2020-07-18 02:50:00,1.529,0.799,0.752,0.712,0.846,0.831,1.529
2020-07-18 03:00:00,1.527,0.799,0.752,0.709,0.866,0.82,1.527
2020-07-18 03:10:00,1.524,0.799,0.749,0.704,0.866,0.741,1.524
2020-07-18 03:20:00,1.598,0.798,0.749,0.702,0.867,0.732,1.598
2020-07-18 03:30:00,1.611,0.798,0.749,0.706,0.867,0.735,1.611
2020-07-18 03:40:00,1.618,0.799,0.751,0.707,0.867,0.737,1.618
2020-07-18 03:50:00,1.614,0.797,0.75,0.707,0.866,0.741,1.614
2020-07-18 04:00:00,1.607,0.797,0.749,0.708,0.865,0.742,1.607
2020-07-18 04:10:00,1.602,0.76,0.751,0.707,0.867,0.739,1.602
2020-07-18 04:20:00,1.598,0.669,0.749,0.708,0.868,0.75,1.598
2020-07-18 04:30:00,1.582,0.669,0.749,0.707,0.867,0.736,1.582
2020-07-18 04:40:00,1.632,0.669,0.75,0.704,0.866,0.793,1.632
2020-07-18 04:50:00,1.719,0.669,0.746,0.706,0.864,0.854,1.719
2020-07-18 05:00:00,1.73,0.669,0.743,0.845,0.865,0.815,1.73
2020-07-18 05:10:00,1.754,0.669,0.746,0.844,0.866,0.867,1.754
2020-07-18 05:20:00,1.756,0.706,0.748,0.836,0.866,0.868,1.756
2020-07-18 05:30:00,1.721,0.803,0.748,0.832,0.866,0.842,1.721
2020-07-18 05:40:00,1.746,0.804,0.748,0.873,0.866,0.846,1.746
2020-07-18 05:50:00,2.077,0.805,0.748,0.838,0.867,0.841,2.077
2020-07-18 06:00:00,4.994,0.804,0.747,0.832,0.866,0.853,4.994
2020-07-18 06:10:00,5.016,0.773,0.748,0.831,0.865,0.858,5.016
2020-07-18 06:20:00,4.965,0.654,0.746,0.83,0.865,0.897,4.965
2020-07-18 06:30:00,4.863,0.581,0.746,0.826,0.865,0.928,4.863
2020-07-18 06:40:00,4.897,0.581,0.74,0.834,0.864,0.942,4.897
2020-07-18 06:50:00,4.889,0.58,0.744,0.841,0.864,0.946,4.889
2020-07-18 07:00:00,4.883,0.579,0.744,0.883,0.862,0.944,4.883
2020-07-18 07:10:00,4.735,0.577,0.742,0.84,0.86,0.958,4.735
2020-07-18 07:20:00,3.743,0.577,0.742,0.883,0.862,1.017,3.743
2020-07-18 07:30:00,3.248,0.577,0.742,0.841,0.861,1.004,3.248
2020-07-18 07:40:00,2.746,0.577,0.848,0.846,0.86,1.016,2.746
2020-07-18 07:50:00,2.425,0.577,0.879,0.865,0.861,1.007,2.425
2020-07-18 08:00:00,2.235,0.617,0.862,0.867,0.862,1.017,2.235
2020-07-18 08:10:00,2.138,0.682,0.867,0.861,0.861,0.997,2.138
2020-07-18 08:20:00,2.057,0.845,0.865,0.852,0.863,1.011,2.057
2020-07-18 08:30:00,1.642,0.809,0.866,0.852,0.862,1.008,1.642
2020-07-18 08:40:00,1.599,0.809,0.866,0.851,0.863,0.967,1.599
2020-07-18 08:50:00,1.54,0.808,0.866,0.84,0.862,1.058,1.54
2020-07-18 09:00:00,1.541,0.807,0.871,0.836,0.863,1.07,1.541
2020-07-18 09:10:00,1.538,0.807,0.874,0.835,0.873,1.026,1.538
2020-07-18 09:20:00,1.524,0.808,0.866,0.834,0.902,1.015,1.524
2020-07-18 09:30:00,1.538,0.807,0.865,0.832,1.039,0.981,1.538
2020-07-18 09:40:00,1.531,0.805,0.87,0.832,1.023,0.894,1.531
2020-07-18 09:50:00,1.523,0.798,0.867,0.831,0.967,0.9,1.523
2020-07-18 10:00:00,1.434,0.831,0.867,0.83,1.039,0.902,1.434
2020-07-18 10:10:00,1.437,0.824,0.866,0.83,1.04,0.913,1.437
2020-07-18 10:20:00,1.436,0.888,0.866,0.829,0.956,0.907,1.436
2020-07-18 10:30:00,1.43,0.986,0.864,0.829,1.024,0.902,1.43
2020-07-18 10:40:00,1.438,0.991,0.864,0.842,0.97,0.812,1.438
2020-07-18 10:50:00,1.438,0.954,0.866,0.846,0.946,0.794,1.438
2020-07-18 11:00:00,1.426,0.97,0.868,1.063,0.878,0.801,1.426
2020-07-18 11:10:00,1.439,1.076,0.874,0.885,0.87,0.82,1.439
2020-07-18 11:20:00,1.439,0.976,0.881,0.868,1.813,0.855,1.439
2020-07-18 11:30:00,1.437,0.958,0.894,0.868,1.876,0.874,1.437
2020-07-18 11:40:00,1.438,0.794,0.895,0.814,1.701,0.906,1.438
2020-07-18 11:50:00,1.438,0.748,0.893,0.777,1.787,0.909,1.438
2020-07-18 12:00:00,1.436,0.805,0.889,0.72,1.925,0.913,1.436
2020-07-18 12:10:00,1.435,0.852,0.89,0.858,2.024,0.907,1.435
2020-07-18 12:20:00,1.418,0.956,0.889,0.994,1.747,0.906,1.418
2020-07-18 12:30:00,1.411,0.967,0.895,0.991,2.014,1.011,1.411
2020-07-18 12:40:00,1.412,0.886,0.889,0.907,2.018,1.02,1.412
2020-07-18 12:50:00,1.414,0.88,0.894,1.002,1.751,0.994,1.414
2020-07-18 13:00:00,1.413,0.879,0.896,1.02,2.008,1.004,1.413
2020-07-18 13:10:00,1.412,0.878,0.893,0.92,2.009,0.999,1.412
2020-07-18 13:20:00,1.41,0.838,0.895,1.471,2.012,0.995,1.41
2020-07-18 13:30:00,1.406,0.781,0.894,2.099,2.008,0.932,1.406
2020-07-18 13:40:00,1.408,0.741,0.891,1.939,2.0,1.485,1.408
2020-07-18 13:50:00,1.405,0.769,0.891,1.923,1.997,4.2,1.405
2020-07-18 14:00:00,1.551,0.812,0.89,1.907,1.99,4.259,1.551
2020-07-18 14:10:00,1.525,0.808,0.892,1.325,1.991,4.228,1.525
2020-07-18 14:20:00,1.52,0.808,0.894,0.735,1.993,4.228,1.52
2020-07-18 14:30:00,1.518,0.807,0.891,0.735,1.988,4.243,1.518
2020-07-18 14:40:00,1.518,0.73,0.894,0.725,1.988,4.245,1.518
2020-07-18 14:50:00,1.519,0.679,0.893,0.751,1.986,4.237,1.519
2020-07-18 15:00:00,1.532,0.68,0.888,0.729,1.987,4.245,1.532
2020-07-18 15:10:00,1.509,0.68,0.887,0.73,1.997,4.249,1.509
2020-07-18 15:20:00,1.372,0.668,0.885,0.731,1.989,4.247,1.372
2020-07-18 15:30:00,1.374,0.684,0.888,0.732,1.983,4.261,1.374
2020-07-18 15:40:00,1.373,0.616,0.894,0.733,1.984,4.245,1.373
2020-07-18 15:50:00,1.371,0.504,0.893,0.732,1.984,4.216,1.371
2020-07-18 16:00:00,1.371,0.502,0.892,0.733,1.981,4.216,1.371
2020-07-18 16:10:00,1.369,0.501,0.892,0.728,1.98,4.199,1.369
2020-07-18 16:20:00,1.369,0.5,0.895,0.72,1.978,4.232,1.369
2020-07-18 16:30:00,1.367,0.5,0.895,0.758,1.979,4.204,1.367
2020-07-18 16:40:00,1.364,0.5,0.895,0.767,1.979,4.204,1.364
2020-07-18 16:50:00,1.36,0.5,0.898,0.74,1.976,4.169,1.36
2020-07-18 17:00:00,1.358,0.5,0.899,0.671,1.665,4.099,1.358
2020-07-18 17:10:00,1.358,0.5,0.897,0.479,1.173,4.159,1.358
2020-07-18 17:20:00,1.353,0.5,0.883,0.479,1.128,4.171,1.353
2020-07-18 17:30:00,1.358,0.5,0.845,0.477,1.172,4.13,1.358
2020-07-18 17:40:00,1.357,0.501,0.841,0.44,1.171,4.101,1.357
2020-07-18 17:50:00,1.502,0.502,0.829,0.434,1.168,4.071,1.502
2020-07-18 18:00:00,1.559,0.5,0.844,0.401,1.166,4.084,1.559
2020-07-18 18:10:00,1.558,0.5,0.847,0.289,1.167,4.054,1.558
2020-07-18 18:20:00,1.559,0.5,0.847,0.189,1.032,4.052,1.559
2020-07-18 18:30:00,1.463,0.499,0.948,0.177,1.001,4.041,1.463
2020-07-18 18:40:00,1.348,0.499,0.884,0.266,1.0,4.087,1.348
2020-07-18 18:50:00,1.449,0.499,0.879,0.307,1.002,4.139,1.449
2020-07-18 19:00:00,1.462,0.499,0.879,0.306,0.977,4.183,1.462
2020-07-18 19:10:00,1.464,0.493,0.886,0.306,0.964,4.131,1.464
2020-07-18 19:20:00,1.46,0.48,0.855,0.306,0.983,4.123,1.46
2020-07-18 19:30:00,1.464,0.578,0.74,0.294,0.984,4.113,1.464
2020-07-18 19:40:00,1.464,0.579,0.744,0.252,0.988,4.125,1.464
2020-07-18 19:50:00,1.461,0.645,0.741,0.171,0.962,4.079,1.461
2020-07-18 20:00:00,1.457,0.715,0.745,0.843,0.827,4.097,1.457
2020-07-18 20:10:00,1.449,0.707,0.842,1.468,0.886,4.146,1.449
2020-07-18 20:20:00,1.438,0.706,0.564,1.461,0.826,4.144,1.438
2020-07-18 20:30:00,1.437,0.74,0.561,1.462,0.804,4.121,1.437
2020-07-18 20:40:00,1.434,0.832,0.559,1.464,1.253,4.168,1.434
2020-07-18 20:50:00,1.431,0.831,0.561,1.465,1.715,4.19,1.431
2020-07-18 21:00:00,1.428,0.832,0.561,1.462,1.702,4.169,1.428
2020-07-18 21:10:00,1.426,0.831,0.561,1.503,1.684,4.15,1.426
2020-07-18 21:20:00,1.423,0.769,0.561,1.603,1.669,4.141,1.423
2020-07-18 21:30:00,1.383,0.704,0.561,1.586,1.646,4.185,1.383
2020-07-18 21:40:00,1.315,0.703,0.556,1.578,1.642,4.17,1.315
2020-07-18 21:50:00,1.326,0.699,0.558,1.577,1.622,4.169,1.326
2020-07-18 22:00:00,1.332,0.696,0.561,1.576,1.613,4.199,1.332
2020-07-18 22:10:00,1.331,0.694,0.561,1.57,1.598,4.233,1.331
2020-07-18 22:20:00,1.328,0.693,0.561,1.574,1.148,4.291,1.328
2020-07-18 22:30:00,1.331,0.692,0.561,1.575,0.954,4.244,1.331
2020-07-18 22:40:00,1.323,0.696,0.561,1.574,0.96,4.259,1.323
2020-07-18 22:50:00,1.33,0.689,0.562,1.573,0.954,4.277,1.33
2020-07-18 23:00:00,1.326,0.69,0.562,1.573,0.951,4.26,1.326
2020-07-18 23:10:00,1.333,0.69,0.56,1.573,0.951,4.271,1.333
2020-07-18 23:20:00,1.176,0.69,0.562,1.571,0.952,4.252,1.176
2020-07-18 23:30:00,1.062,0.689,0.562,1.571,0.952,4.256,1.062
2020-07-18 23:40:00,0.978,0.69,0.562,1.571,0.952,4.279,0.978
2020-07-18 23:50:00,0.978,0.756,0.562,1.571,0.953,4.258,0.978
2020-07-19 00:00:00,0.978,0.813,0.558,1.571,0.866,4.234,0.978
2020-07-19 00:10:00,0.965,0.816,0.558,1.572,0.813,4.235,0.965
2020-07-19 00:20:00,0.961,0.82,0.559,1.572,0.79,4.244,0.961
2020-07-19 00:30:00,0.962,0.817,0.558,1.573,0.787,4.236,0.962
2020-07-19 00:40:00,0.963,0.781,0.556,0.382,0.786,4.251,0.963
2020-07-19 00:50:00,0.975,0.691,0.557,0.301,0.785,4.244,0.975
2020-07-19 01:00:00,0.976,0.688,0.557,0.299,0.785,4.242,0.976
2020-07-19 01:10:00,0.978,0.624,0.557,0.299,0.957,4.228,0.978
2020-07-19 01:20:00,0.98,0.566,0.548,0.298,1.375,4.237,0.98
2020-07-19 01:30:00,0.978,0.478,0.547,0.299,1.225,4.185,0.978
2020-07-19 01:40:00,0.971,0.476,0.545,0.298,1.18,4.163,0.971
2020-07-19 01:50:00,0.964,0.475,0.541,0.298,1.164,4.163,0.964
2020-07-19 02:00:00,0.963,0.474,0.545,0.301,1.158,4.151,0.963
2020-07-19 02:10:00,0.964,0.474,0.545,0.306,1.156,4.184,0.964
2020-07-19 02:20:00,0.963,0.474,0.545,0.309,1.16,4.186,0.963
2020-07-19 02:30:00,0.965,0.474,0.545,0.31,1.16,4.176,0.965
2020-07-19 02:40:00,0.976,0.475,0.545,0.311,1.167,4.188,0.976
2020-07-19 02:50:00,1.086,0.474,0.58,0.311,1.165,4.191,1.086
2020-07-19 03:00:00,1.101,0.473,1.087,0.312,1.153,4.19,1.101
2020-07-19 03:10:00,1.091,0.473,1.104,0.306,1.153,4.187,1.091
2020-07-19 03:20:00,1.087,0.473,1.106,0.301,1.07,4.184,1.087
2020-07-19 03:30:00,1.051,0.472,1.105,0.298,0.779,4.19,1.051
2020-07-19 03:40:00,0.86,0.472,1.105,0.497,1.107,4.147,0.86
2020-07-19 03:50:00,0.8,0.473,1.105,0.507,1.192,4.144,0.8
2020-07-19 04:00:00,0.845,0.472,1.105,0.504,1.168,4.15,0.845
2020-07-19 04:10:00,0.929,0.471,1.105,0.504,1.158,4.159,0.929
2020-07-19 04:20:00,0.925,0.47,1.105,0.503,0.883,4.151,0.925
2020-07-19 04:30:00,0.927,0.471,1.105,0.502,0.779,4.145,0.927
2020-07-19 04:40:00,0.933,0.471,1.105,0.502,0.78,4.162,0.933
2020-07-19 04:50:00,0.933,0.47,1.105,0.502,0.78,4.153,0.933
2020-07-19 05:00:00,0.947,0.47,1.105,0.502,0.778,4.249,0.947
2020-07-19 05:10:00,0.95,0.47,1.104,0.501,0.778,4.245,0.95
2020-07-19 05:20:00,0.743,0.5,1.105,0.501,0.778,4.244,0.743
2020-07-19 05:30:00,0.731,0.614,1.104,0.501,0.779,4.263,0.731
2020-07-19 05:40:00,0.726,0.605,1.101,0.501,0.915,4.251,0.726
2020-07-19 05:50:00,0.723,0.606,0.52,0.501,0.917,4.234,0.723
2020-07-19 06:00:00,0.722,0.607,0.452,0.502,0.913,4.222,0.722
2020-07-19 06:10:00,0.722,0.608,0.452,0.501,0.911,4.264,0.722
2020-07-19 06:20:00,0.721,0.608,0.452,0.502,0.912,4.147,0.721
2020-07-19 06:30:00,0.734,0.608,0.451,0.347,0.91,4.172,0.734
2020-07-19 06:40:00,0.734,0.681,0.452,0.175,0.91,4.189,0.734
2020-07-19 06:50:00,0.735,0.826,0.451,0.176,0.909,4.162,0.735
2020-07-19 07:00:00,0.735,0.833,0.452,0.176,0.909,4.167,0.735
2020-07-19 07:10:00,0.734,0.829,0.452,0.175,0.909,4.135,0.734
2020-07-19 07:20:00,0.723,0.825,0.452,0.176,0.908,4.144,0.723
2020-07-19 07:30:00,0.717,0.777,0.452,0.197,0.909,4.147,0.717
2020-07-19 07:40:00,0.717,0.693,0.451,0.372,0.909,4.157,0.717
2020-07-19 07:50:00,0.716,0.691,0.452,0.337,0.909,4.178,0.716
2020-07-19 08:00:00,0.716,0.69,0.448,0.316,0.909,4.192,0.716
2020-07-19 08:10:00,0.715,0.69,0.451,0.298,0.908,4.182,0.715
2020-07-19 08:20:00,0.724,0.688,0.548,0.288,0.907,4.162,0.724
2020-07-19 08:30:00,0.727,0.687,0.576,0.304,0.907,4.139,0.727
2020-07-19 08:40:00,0.728,0.691,0.568,0.313,0.906,4.145,0.728
2020-07-19 08:50:00,0.73,0.686,0.563,0.315,0.906,4.197,0.73
2020-07-19 09:00:00,0.729,0.686,0.556,0.316,0.905,4.122,0.729
2020-07-19 09:10:00,0.726,0.685,0.557,0.315,0.906,4.141,0.726
2020-07-19 09:20:00,0.712,0.685,0.569,0.313,0.906,4.152,0.712
2020-07-19 09:30:00,0.712,0.684,0.571,0.313,0.906,4.134,0.712
2020-07-19 09:40:00,0.712,0.684,0.572,0.311,0.906,4.146,0.712
2020-07-19 09:50:00,0.711,0.733,0.57,0.31,0.906,4.139,0.711
2020-07-19 10:00:00,0.646,0.847,0.569,0.31,0.906,4.148,0.646
2020-07-19 10:10:00,0.623,0.878,0.568,0.309,0.904,4.185,0.623
2020-07-19 10:20:00,0.631,0.883,0.567,0.308,0.904,4.121,0.631
